Date,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahamas The,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean,Caribbean small states,Catamarca,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Macao SAR",Chinese Taipei,Chubut,Colombia,Comoros,Congo,Congo Dem. Rep.,Congo Rep.,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,Egypt Arab Rep.,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Gambia The,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City State),Honduras,Hong Kong,Hong Kong China,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,Iran,Iran Islamic Rep.,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Korea Rep.,"Korea, Dem. People's Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macao China,"Macao SAR, China",Macedonia,Macedonia FYR,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Micronesia Fed. Sts.,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,Neuquen,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Pesca,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Rest,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Salta,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Serbia and Montenegro,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Asia,South Korea,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Taiwan China,Tajikistan,Tanzania,Thailand,The Bahamas,The Gambia,Timor,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Venezuela RB,Viet Nam,Vietnam,Virgin Islands (U.S.),"Virgin Islands, British",Wallis and Futuna,West Bank and Gaza,World,Yemen,Yemen Rep.,"Yemen, Rep.",Zambia,Zimbabwe
"Dec 29, 2020",1,1,1,0,1,1,0,0,61,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Dec 30, 2020",1,1,1,0,1,1,0,0,61,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Dec 31, 2020",1,1,1,0,1,1,0,0,61,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 1, 2021",1,1,1,0,1,1,0,0,61,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 2, 2021",1,1,1,0,1,1,0,0,61,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 3, 2021",1,1,1,0,1,1,0,0,61,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 4, 2021",1,1,1,0,1,1,0,0,61,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 5, 2021",1,1,1,0,1,1,0,0,64,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 6, 2021",1,1,1,0,1,1,0,0,64,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 7, 2021",1,1,1,0,1,1,0,0,64,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 8, 2021",1,1,1,0,1,1,0,0,64,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 9, 2021",1,1,1,0,1,1,0,0,64,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 10, 2021",1,1,1,0,1,1,0,0,64,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 11, 2021",1,1,1,0,1,1,0,0,64,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 12, 2021",1,1,1,0,1,1,0,0,65,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 13, 2021",1,1,1,0,1,1,0,0,66,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 14, 2021",1,1,1,0,1,1,0,0,66,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 15, 2021",1,1,1,0,1,1,0,0,67,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,11,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 16, 2021",1,1,1,0,1,1,0,0,67,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,12,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 17, 2021",1,1,1,0,1,1,0,0,67,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,13,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,12,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
"Jan 18, 2021",1,1,1,0,1,1,0,0,67,1,0,1,2,1,0,0,1,1,0,1,2,0,1,0,0,8,0,1,1,9,0,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,14,1,0,0,1,12,0,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,3,11,1,0,2,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,1,0,3,0,0,0,1,0,1,1,0,0,1,1,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,12,0,0,0,1,0,1,0,0,1,1,1,1,0,1,2,0,1,0,1,1,1,1,0,1,0,1,1,0,0,3,1,8,13,1,1,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,0,0,1,1,1,2,2,0,14,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,1
